uf,tipo_doenca,local_obito,faixa_etaria,sexo,total,uf_int,tipo_doenca_int,local_obito_int,faixa_etaria_int,sexo_int
MA,OUTRAS,OUTRO,< 9,M,18,9,0,2,0,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,1,9,0,3,0,0
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,7,9,0,3,0,1
MA,OUTRAS,VIA_PUBLICA,< 9,F,1,9,0,4,0,0
MA,OUTRAS,VIA_PUBLICA,< 9,M,1,9,0,4,0,1
MA,COVID,HOSPITAL,< 9,F,2,9,1,1,0,0
MA,COVID,HOSPITAL,< 9,M,2,9,1,1,0,1
MA,INDETERMINADA,HOSPITAL,< 9,F,2,9,2,1,0,0
MA,INDETERMINADA,HOSPITAL,< 9,M,1,9,2,1,0,1
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,< 9,M,1,9,3,7,0,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,4,9,3,0,0,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,25,9,3,1,0,0
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,37,9,3,1,0,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,3,9,3,2,0,0
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,1,9,3,2,0,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,2,9,3,3,0,1
MA,PNEUMONIA,AMBULANCIA,< 9,M,1,9,4,7,0,1
MA,PNEUMONIA,DOMICILIO,< 9,F,2,9,4,0,0,0
MA,PNEUMONIA,DOMICILIO,< 9,M,3,9,4,0,0,1
MA,PNEUMONIA,HOSPITAL,< 9,F,30,9,4,1,0,0
MA,PNEUMONIA,HOSPITAL,< 9,M,29,9,4,1,0,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,1,9,4,3,0,0
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,1,9,4,3,0,1
MA,SEPTICEMIA,HOSPITAL,< 9,F,74,9,5,1,0,0
MA,SEPTICEMIA,HOSPITAL,< 9,I,1,9,5,1,0,2
MA,SEPTICEMIA,HOSPITAL,< 9,M,76,9,5,1,0,1
MA,SEPTICEMIA,OUTRO,< 9,F,1,9,5,2,0,0
MA,SEPTICEMIA,OUTRO,< 9,M,5,9,5,2,0,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,1,9,5,3,0,0
MA,SRAG,HOSPITAL,< 9,F,2,9,6,1,0,0
MA,SRAG,HOSPITAL,< 9,M,5,9,6,1,0,1
MG,OUTRAS,DOMICILIO,< 9,F,39,10,0,0,0,0
MG,OUTRAS,DOMICILIO,< 9,M,54,10,0,0,0,1
MG,OUTRAS,HOSPITAL,< 9,F,554,10,0,1,0,0
MG,OUTRAS,HOSPITAL,< 9,I,7,10,0,1,0,2
MG,OUTRAS,HOSPITAL,< 9,M,657,10,0,1,0,1
MG,OUTRAS,IGNORADO,< 9,F,4,10,0,5,0,0
MG,OUTRAS,IGNORADO,< 9,I,1,10,0,5,0,2
MG,OUTRAS,IGNORADO,< 9,M,9,10,0,5,0,1
MG,OUTRAS,OUTRO,< 9,F,6,10,0,2,0,0
MG,OUTRAS,OUTRO,< 9,M,7,10,0,2,0,1
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,20,10,0,3,0,0
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,21,10,0,3,0,1
MG,OUTRAS,VIA_PUBLICA,< 9,M,6,10,0,4,0,1
MG,COVID,HOSPITAL,< 9,F,3,10,1,1,0,0
MG,COVID,HOSPITAL,< 9,M,4,10,1,1,0,1
MG,INDETERMINADA,DOMICILIO,< 9,F,4,10,2,0,0,0
MG,INDETERMINADA,DOMICILIO,< 9,M,4,10,2,0,0,1
MG,INDETERMINADA,HOSPITAL,< 9,F,5,10,2,1,0,0
MG,INDETERMINADA,HOSPITAL,< 9,M,12,10,2,1,0,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,< 9,F,2,10,2,3,0,0
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,< 9,M,2,10,2,3,0,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,8,10,3,0,0,0
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,10,10,3,0,0,1
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,108,10,3,1,0,0
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,1,10,3,1,0,2
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,151,10,3,1,0,1
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,F,1,10,3,5,0,0
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,1,10,3,2,0,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,3,10,3,3,0,0
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,2,10,3,3,0,1
MG,PNEUMONIA,DOMICILIO,< 9,F,3,10,4,0,0,0
MG,PNEUMONIA,DOMICILIO,< 9,M,7,10,4,0,0,1
MG,PNEUMONIA,HOSPITAL,< 9,F,96,10,4,1,0,0
MG,PNEUMONIA,HOSPITAL,< 9,M,103,10,4,1,0,1
MG,PNEUMONIA,IGNORADO,< 9,F,3,10,4,5,0,0
MG,PNEUMONIA,IGNORADO,< 9,M,1,10,4,5,0,1
MG,PNEUMONIA,OUTRO,< 9,M,1,10,4,2,0,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,9,10,4,3,0,0
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,2,10,4,3,0,1
MG,SEPTICEMIA,DOMICILIO,< 9,F,1,10,5,0,0,0
MG,SEPTICEMIA,HOSPITAL,< 9,F,283,10,5,1,0,0
MG,SEPTICEMIA,HOSPITAL,< 9,M,355,10,5,1,0,1
MG,SEPTICEMIA,IGNORADO,< 9,F,3,10,5,5,0,0
MG,SEPTICEMIA,IGNORADO,< 9,M,2,10,5,5,0,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,1,10,5,3,0,0
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,3,10,5,3,0,1
MG,SEPTICEMIA,VIA_PUBLICA,< 9,M,1,10,5,4,0,1
MG,SRAG,HOSPITAL,< 9,F,15,10,6,1,0,0
MG,SRAG,HOSPITAL,< 9,M,7,10,6,1,0,1
MS,OUTRAS,DOMICILIO,< 9,F,16,11,0,0,0,0
MS,OUTRAS,DOMICILIO,< 9,M,19,11,0,0,0,1
MS,OUTRAS,HOSPITAL,< 9,F,191,11,0,1,0,0
MS,OUTRAS,HOSPITAL,< 9,M,203,11,0,1,0,1
MS,OUTRAS,IGNORADO,< 9,M,1,11,0,5,0,1
MS,OUTRAS,OUTRO,< 9,F,1,11,0,2,0,0
MS,OUTRAS,OUTRO,< 9,M,3,11,0,2,0,1
MS,OUTRAS,VIA_PUBLICA,< 9,F,2,11,0,4,0,0
MS,COVID,HOSPITAL,< 9,M,1,11,1,1,0,1
MS,INDETERMINADA,DOMICILIO,< 9,F,2,11,2,0,0,0
MS,INDETERMINADA,HOSPITAL,< 9,F,1,11,2,1,0,0
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,3,11,3,0,0,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,29,11,3,1,0,0
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,36,11,3,1,0,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,1,11,3,2,0,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,< 9,F,1,11,3,6,0,0
MS,PNEUMONIA,DOMICILIO,< 9,F,2,11,4,0,0,0
MS,PNEUMONIA,DOMICILIO,< 9,M,2,11,4,0,0,1
MS,PNEUMONIA,HOSPITAL,< 9,F,32,11,4,1,0,0
MS,PNEUMONIA,HOSPITAL,< 9,M,19,11,4,1,0,1
MS,SEPTICEMIA,DOMICILIO,< 9,F,1,11,5,0,0,0
MS,SEPTICEMIA,HOSPITAL,< 9,F,42,11,5,1,0,0
MS,SEPTICEMIA,HOSPITAL,< 9,M,67,11,5,1,0,1
MS,SEPTICEMIA,OUTRO,< 9,M,1,11,5,2,0,1
MS,SRAG,HOSPITAL,< 9,F,4,11,6,1,0,0
MS,SRAG,HOSPITAL,< 9,M,4,11,6,1,0,1
MT,OUTRAS,DOMICILIO,< 9,F,5,12,0,0,0,0
MT,OUTRAS,DOMICILIO,< 9,M,14,12,0,0,0,1
MT,OUTRAS,HOSPITAL,< 9,F,89,12,0,1,0,0
MT,OUTRAS,HOSPITAL,< 9,M,87,12,0,1,0,1
MT,OUTRAS,IGNORADO,< 9,F,28,12,0,5,0,0
MT,OUTRAS,IGNORADO,< 9,M,32,12,0,5,0,1
MT,OUTRAS,OUTRO,< 9,F,3,12,0,2,0,0
MT,OUTRAS,OUTRO,< 9,M,5,12,0,2,0,1
MT,OUTRAS,VIA_PUBLICA,< 9,F,1,12,0,4,0,0
MT,OUTRAS,VIA_PUBLICA,< 9,M,5,12,0,4,0,1
MT,COVID,HOSPITAL,< 9,F,1,12,1,1,0,0
MT,COVID,IGNORADO,< 9,M,1,12,1,5,0,1
MT,INDETERMINADA,DOMICILIO,< 9,M,1,12,2,0,0,1
MT,INDETERMINADA,HOSPITAL,< 9,M,1,12,2,1,0,1
MT,INDETERMINADA,IGNORADO,< 9,F,1,12,2,5,0,0
MT,INDETERMINADA,IGNORADO,< 9,M,1,12,2,5,0,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,1,12,3,0,0,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,22,12,3,1,0,0
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,24,12,3,1,0,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,F,14,12,3,5,0,0
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,I,1,12,3,5,0,2
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,< 9,M,12,12,3,5,0,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,4,12,3,2,0,0
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,1,12,3,2,0,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,1,12,3,3,0,0
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,1,12,3,3,0,1
MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,M,1,12,3,4,0,1
MT,PNEUMONIA,HOSPITAL,< 9,F,15,12,4,1,0,0
MT,PNEUMONIA,HOSPITAL,< 9,M,23,12,4,1,0,1
MT,PNEUMONIA,IGNORADO,< 9,F,13,12,4,5,0,0
MT,PNEUMONIA,IGNORADO,< 9,M,11,12,4,5,0,1
MT,PNEUMONIA,OUTRO,< 9,F,2,12,4,2,0,0
MT,PNEUMONIA,OUTRO,< 9,M,2,12,4,2,0,1
MT,SEPTICEMIA,DOMICILIO,< 9,F,1,12,5,0,0,0
MT,SEPTICEMIA,HOSPITAL,< 9,F,60,12,5,1,0,0
MT,SEPTICEMIA,HOSPITAL,< 9,M,62,12,5,1,0,1
MT,SEPTICEMIA,IGNORADO,< 9,F,34,12,5,5,0,0
MT,SEPTICEMIA,IGNORADO,< 9,M,25,12,5,5,0,1
MT,SEPTICEMIA,OUTRO,< 9,M,3,12,5,2,0,1
MT,SRAG,HOSPITAL,< 9,F,2,12,6,1,0,0
MT,SRAG,HOSPITAL,< 9,M,2,12,6,1,0,1
MT,SRAG,IGNORADO,< 9,M,2,12,6,5,0,1
PA,OUTRAS,DOMICILIO,< 9,F,25,13,0,0,0,0
PA,OUTRAS,DOMICILIO,< 9,I,1,13,0,0,0,2
PA,OUTRAS,DOMICILIO,< 9,M,37,13,0,0,0,1
PA,OUTRAS,HOSPITAL,< 9,F,284,13,0,1,0,0
PA,OUTRAS,HOSPITAL,< 9,I,8,13,0,1,0,2
PA,OUTRAS,HOSPITAL,< 9,M,332,13,0,1,0,1
PA,OUTRAS,IGNORADO,< 9,F,2,13,0,5,0,0
PA,OUTRAS,OUTRO,< 9,F,9,13,0,2,0,0
PA,OUTRAS,OUTRO,< 9,I,1,13,0,2,0,2
PA,OUTRAS,OUTRO,< 9,M,18,13,0,2,0,1
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,13,13,0,3,0,0
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,6,13,0,3,0,1
PA,OUTRAS,VIA_PUBLICA,< 9,F,5,13,0,4,0,0
PA,OUTRAS,VIA_PUBLICA,< 9,M,2,13,0,4,0,1
PA,COVID,HOSPITAL,< 9,F,3,13,1,1,0,0
PA,COVID,HOSPITAL,< 9,M,5,13,1,1,0,1
PA,INDETERMINADA,DOMICILIO,< 9,F,3,13,2,0,0,0
PA,INDETERMINADA,DOMICILIO,< 9,M,3,13,2,0,0,1
PA,INDETERMINADA,HOSPITAL,< 9,F,1,13,2,1,0,0
PA,INDETERMINADA,HOSPITAL,< 9,M,1,13,2,1,0,1
PA,INDETERMINADA,IGNORADO,< 9,M,1,13,2,5,0,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,4,13,3,0,0,0
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,6,13,3,0,0,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,96,13,3,1,0,0
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,2,13,3,1,0,2
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,85,13,3,1,0,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1,13,3,2,0,0
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,3,13,3,2,0,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,1,13,3,3,0,0
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,2,13,3,3,0,1
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,F,2,13,3,4,0,0
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,M,2,13,3,4,0,1
PA,PNEUMONIA,DOMICILIO,< 9,F,3,13,4,0,0,0
PA,PNEUMONIA,DOMICILIO,< 9,M,2,13,4,0,0,1
PA,PNEUMONIA,HOSPITAL,< 9,F,69,13,4,1,0,0
PA,PNEUMONIA,HOSPITAL,< 9,M,83,13,4,1,0,1
PA,PNEUMONIA,IGNORADO,< 9,M,1,13,4,5,0,1
PA,PNEUMONIA,OUTRO,< 9,M,3,13,4,2,0,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,3,13,4,3,0,0
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,5,13,4,3,0,1
PA,PNEUMONIA,VIA_PUBLICA,< 9,F,1,13,4,4,0,0
PA,SEPTICEMIA,DOMICILIO,< 9,M,1,13,5,0,0,1
PA,SEPTICEMIA,HOSPITAL,< 9,F,85,13,5,1,0,0
PA,SEPTICEMIA,HOSPITAL,< 9,M,110,13,5,1,0,1
PA,SEPTICEMIA,IGNORADO,< 9,F,1,13,5,5,0,0
PA,SEPTICEMIA,OUTRO,< 9,F,1,13,5,2,0,0
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,1,13,5,3,0,0
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,1,13,5,3,0,1
PA,SRAG,HOSPITAL,< 9,F,4,13,6,1,0,0
PA,SRAG,HOSPITAL,< 9,M,3,13,6,1,0,1
PB,OUTRAS,DOMICILIO,< 9,F,20,14,0,0,0,0
PB,OUTRAS,DOMICILIO,< 9,M,12,14,0,0,0,1
PB,OUTRAS,HOSPITAL,< 9,F,122,14,0,1,0,0
PB,OUTRAS,HOSPITAL,< 9,I,1,14,0,1,0,2
PB,OUTRAS,HOSPITAL,< 9,M,159,14,0,1,0,1
PB,OUTRAS,IGNORADO,< 9,F,1,14,0,5,0,0
PB,OUTRAS,OUTRO,< 9,F,3,14,0,2,0,0
PB,OUTRAS,OUTRO,< 9,M,3,14,0,2,0,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,5,14,0,3,0,0
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,4,14,0,3,0,1
PB,OUTRAS,VIA_PUBLICA,< 9,M,1,14,0,4,0,1
PB,INDETERMINADA,DOMICILIO,< 9,F,3,14,2,0,0,0
PB,INDETERMINADA,DOMICILIO,< 9,M,1,14,2,0,0,1
PB,INDETERMINADA,HOSPITAL,< 9,F,4,14,2,1,0,0
PB,INDETERMINADA,HOSPITAL,< 9,M,2,14,2,1,0,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,1,14,3,0,0,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,14,14,3,1,0,0
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,1,14,3,1,0,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,23,14,3,1,0,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1,14,3,2,0,0
PB,PNEUMONIA,DOMICILIO,< 9,F,2,14,4,0,0,0
PB,PNEUMONIA,DOMICILIO,< 9,M,2,14,4,0,0,1
PB,PNEUMONIA,HOSPITAL,< 9,F,43,14,4,1,0,0
PB,PNEUMONIA,HOSPITAL,< 9,M,46,14,4,1,0,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,F,2,14,4,3,0,0
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,1,14,4,3,0,1
PB,SEPTICEMIA,DOMICILIO,< 9,F,1,14,5,0,0,0
PB,SEPTICEMIA,HOSPITAL,< 9,F,85,14,5,1,0,0
PB,SEPTICEMIA,HOSPITAL,< 9,M,96,14,5,1,0,1
PB,SEPTICEMIA,IGNORADO,< 9,F,1,14,5,5,0,0
PB,SEPTICEMIA,OUTRO,< 9,F,1,14,5,2,0,0
PB,SEPTICEMIA,OUTRO,< 9,M,1,14,5,2,0,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,1,14,5,3,0,1
PB,SEPTICEMIA,VIA_PUBLICA,< 9,M,1,14,5,4,0,1
PB,SRAG,HOSPITAL,< 9,M,4,14,6,1,0,1
PB,SRAG,OUTROS_SERVICOS_SAUDE,< 9,F,1,14,6,3,0,0
PE,OUTRAS,AMBULANCIA,< 9,F,1,15,0,7,0,0
PE,OUTRAS,DOMICILIO,< 9,F,19,15,0,0,0,0
PE,OUTRAS,DOMICILIO,< 9,M,27,15,0,0,0,1
PE,OUTRAS,HOSPITAL,< 9,F,545,15,0,1,0,0
PE,OUTRAS,HOSPITAL,< 9,I,23,15,0,1,0,2
PE,OUTRAS,HOSPITAL,< 9,M,625,15,0,1,0,1
PE,OUTRAS,IGNORADO,< 9,F,4,15,0,5,0,0
PE,OUTRAS,IGNORADO,< 9,M,6,15,0,5,0,1
PE,OUTRAS,OUTRO,< 9,F,12,15,0,2,0,0
PE,OUTRAS,OUTRO,< 9,I,1,15,0,2,0,2
PE,OUTRAS,OUTRO,< 9,M,16,15,0,2,0,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,11,15,0,3,0,0
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,10,15,0,3,0,1
PE,OUTRAS,VIA_PUBLICA,< 9,F,7,15,0,4,0,0
PE,OUTRAS,VIA_PUBLICA,< 9,M,5,15,0,4,0,1
PE,COVID,HOSPITAL,< 9,M,2,15,1,1,0,1
PE,INDETERMINADA,DOMICILIO,< 9,M,3,15,2,0,0,1
PE,INDETERMINADA,HOSPITAL,< 9,F,9,15,2,1,0,0
PE,INDETERMINADA,HOSPITAL,< 9,M,9,15,2,1,0,1
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,< 9,M,1,15,2,3,0,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,2,15,3,0,0,0
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,2,15,3,0,0,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,59,15,3,1,0,0
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,65,15,3,1,0,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1,15,3,2,0,0
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,1,15,3,2,0,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,2,15,3,3,0,0
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,3,15,3,3,0,1
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,M,1,15,3,4,0,1
PE,PNEUMONIA,DOMICILIO,< 9,F,4,15,4,0,0,0
PE,PNEUMONIA,DOMICILIO,< 9,M,6,15,4,0,0,1
PE,PNEUMONIA,HOSPITAL,< 9,F,68,15,4,1,0,0
PE,PNEUMONIA,HOSPITAL,< 9,M,67,15,4,1,0,1
PE,PNEUMONIA,IGNORADO,< 9,F,1,15,4,5,0,0
PE,PNEUMONIA,IGNORADO,< 9,M,1,15,4,5,0,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,I,1,15,4,3,0,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,4,15,4,3,0,1
PE,PNEUMONIA,VIA_PUBLICA,< 9,F,1,15,4,4,0,0
PE,SEPTICEMIA,DOMICILIO,< 9,F,1,15,5,0,0,0
PE,SEPTICEMIA,HOSPITAL,< 9,F,157,15,5,1,0,0
PE,SEPTICEMIA,HOSPITAL,< 9,M,186,15,5,1,0,1
PE,SEPTICEMIA,IGNORADO,< 9,F,2,15,5,5,0,0
PE,SEPTICEMIA,OUTRO,< 9,M,1,15,5,2,0,1
PE,SEPTICEMIA,VIA_PUBLICA,< 9,F,1,15,5,4,0,0
PE,SEPTICEMIA,VIA_PUBLICA,< 9,M,1,15,5,4,0,1
PE,SRAG,HOSPITAL,< 9,F,8,15,6,1,0,0
PE,SRAG,HOSPITAL,< 9,M,5,15,6,1,0,1
PI,OUTRAS,AMBULANCIA,< 9,F,2,16,0,7,0,0
PI,OUTRAS,DOMICILIO,< 9,F,4,16,0,0,0,0
PI,OUTRAS,DOMICILIO,< 9,M,6,16,0,0,0,1
PI,OUTRAS,HOSPITAL,< 9,F,54,16,0,1,0,0
PI,OUTRAS,HOSPITAL,< 9,I,1,16,0,1,0,2
PI,OUTRAS,HOSPITAL,< 9,M,64,16,0,1,0,1
PI,OUTRAS,OUTRO,< 9,F,1,16,0,2,0,0
PI,OUTRAS,OUTRO,< 9,M,4,16,0,2,0,1
PI,OUTRAS,VIA_PUBLICA,< 9,F,2,16,0,4,0,0
PI,COVID,HOSPITAL,< 9,M,1,16,1,1,0,1
PI,INDETERMINADA,DOMICILIO,< 9,F,1,16,2,0,0,0
PI,INDETERMINADA,HOSPITAL,< 9,F,1,16,2,1,0,0
PI,INDETERMINADA,HOSPITAL,< 9,M,1,16,2,1,0,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,3,16,3,0,0,0
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,2,16,3,0,0,1
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,24,16,3,1,0,0
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,1,16,3,1,0,2
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,18,16,3,1,0,1
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,F,1,16,3,2,0,0
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,< 9,M,1,16,3,4,0,1
PI,PNEUMONIA,AMBULANCIA,< 9,M,1,16,4,7,0,1
PI,PNEUMONIA,DOMICILIO,< 9,M,3,16,4,0,0,1
PI,PNEUMONIA,HOSPITAL,< 9,F,17,16,4,1,0,0
PI,PNEUMONIA,HOSPITAL,< 9,M,22,16,4,1,0,1
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,< 9,M,1,16,4,3,0,1
PI,SEPTICEMIA,AMBULANCIA,< 9,F,1,16,5,7,0,0
PI,SEPTICEMIA,HOSPITAL,< 9,F,30,16,5,1,0,0
PI,SEPTICEMIA,HOSPITAL,< 9,M,34,16,5,1,0,1
PI,SEPTICEMIA,OUTRO,< 9,F,1,16,5,2,0,0
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,F,1,16,5,3,0,0
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,< 9,M,1,16,5,3,0,1
PI,SRAG,HOSPITAL,< 9,F,1,16,6,1,0,0
PI,SRAG,HOSPITAL,< 9,M,2,16,6,1,0,1
PR,OUTRAS,DOMICILIO,< 9,F,16,17,0,0,0,0
PR,OUTRAS,DOMICILIO,< 9,M,24,17,0,0,0,1
PR,OUTRAS,HOSPITAL,< 9,F,294,17,0,1,0,0
PR,OUTRAS,HOSPITAL,< 9,I,7,17,0,1,0,2
PR,OUTRAS,HOSPITAL,< 9,M,405,17,0,1,0,1
PR,OUTRAS,OUTRO,< 9,F,6,17,0,2,0,0
PR,OUTRAS,OUTRO,< 9,M,7,17,0,2,0,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,F,3,17,0,3,0,0
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,< 9,M,18,17,0,3,0,1
PR,OUTRAS,VIA_PUBLICA,< 9,F,2,17,0,4,0,0
PR,OUTRAS,VIA_PUBLICA,< 9,M,4,17,0,4,0,1
PR,COVID,HOSPITAL,< 9,F,1,17,1,1,0,0
PR,COVID,HOSPITAL,< 9,M,4,17,1,1,0,1
PR,INDETERMINADA,HOSPITAL,< 9,M,1,17,2,1,0,1
PR,INDETERMINADA,OUTRO,< 9,M,1,17,2,2,0,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,F,3,17,3,0,0,0
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,< 9,M,5,17,3,0,0,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,F,49,17,3,1,0,0
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,I,2,17,3,1,0,2
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,< 9,M,81,17,3,1,0,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,< 9,M,1,17,3,2,0,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,F,2,17,3,3,0,0
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,< 9,M,1,17,3,3,0,1
PR,PNEUMONIA,DOMICILIO,< 9,F,1,17,4,0,0,0
