uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
MS,PNEUMONIA,DOMICILIO,"< 9",F,2
MS,PNEUMONIA,DOMICILIO,"< 9",M,2
MS,PNEUMONIA,HOSPITAL,"< 9",F,32
MS,PNEUMONIA,HOSPITAL,"< 9",M,19
MS,SEPTICEMIA,DOMICILIO,"< 9",F,1
MS,SEPTICEMIA,HOSPITAL,"< 9",F,42
MS,SEPTICEMIA,HOSPITAL,"< 9",M,67
MS,SEPTICEMIA,OUTRO,"< 9",M,1
MS,SRAG,HOSPITAL,"< 9",F,4
MS,SRAG,HOSPITAL,"< 9",M,4
MT,OUTRAS,DOMICILIO,"< 9",F,5
MT,OUTRAS,DOMICILIO,"< 9",M,14
MT,OUTRAS,HOSPITAL,"< 9",F,89
MT,OUTRAS,HOSPITAL,"< 9",M,87
MT,OUTRAS,IGNORADO,"< 9",F,28
MT,OUTRAS,IGNORADO,"< 9",M,32
MT,OUTRAS,OUTRO,"< 9",F,3
MT,OUTRAS,OUTRO,"< 9",M,5
MT,OUTRAS,VIA_PUBLICA,"< 9",F,1
MT,OUTRAS,VIA_PUBLICA,"< 9",M,5
MT,COVID,HOSPITAL,"< 9",F,1
MT,COVID,IGNORADO,"< 9",M,1
MT,INDETERMINADA,DOMICILIO,"< 9",M,1
MT,INDETERMINADA,HOSPITAL,"< 9",M,1
MT,INDETERMINADA,IGNORADO,"< 9",F,1
MT,INDETERMINADA,IGNORADO,"< 9",M,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,22
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,24
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",F,14
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",I,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",M,12
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,4
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
MT,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
MT,PNEUMONIA,HOSPITAL,"< 9",F,15
MT,PNEUMONIA,HOSPITAL,"< 9",M,23
MT,PNEUMONIA,IGNORADO,"< 9",F,13
MT,PNEUMONIA,IGNORADO,"< 9",M,11
MT,PNEUMONIA,OUTRO,"< 9",F,2
MT,PNEUMONIA,OUTRO,"< 9",M,2
MT,SEPTICEMIA,DOMICILIO,"< 9",F,1
MT,SEPTICEMIA,HOSPITAL,"< 9",F,60
MT,SEPTICEMIA,HOSPITAL,"< 9",M,62
MT,SEPTICEMIA,IGNORADO,"< 9",F,34
MT,SEPTICEMIA,IGNORADO,"< 9",M,25
MT,SEPTICEMIA,OUTRO,"< 9",M,3
MT,SRAG,HOSPITAL,"< 9",F,2
MT,SRAG,HOSPITAL,"< 9",M,2
MT,SRAG,IGNORADO,"< 9",M,2
PA,OUTRAS,DOMICILIO,"< 9",F,25
PA,OUTRAS,DOMICILIO,"< 9",I,1
PA,OUTRAS,DOMICILIO,"< 9",M,37
PA,OUTRAS,HOSPITAL,"< 9",F,284
PA,OUTRAS,HOSPITAL,"< 9",I,8
PA,OUTRAS,HOSPITAL,"< 9",M,332
PA,OUTRAS,IGNORADO,"< 9",F,2
PA,OUTRAS,OUTRO,"< 9",F,9
PA,OUTRAS,OUTRO,"< 9",I,1
PA,OUTRAS,OUTRO,"< 9",M,18
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,13
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,6
PA,OUTRAS,VIA_PUBLICA,"< 9",F,5
PA,OUTRAS,VIA_PUBLICA,"< 9",M,2
PA,COVID,HOSPITAL,"< 9",F,3
PA,COVID,HOSPITAL,"< 9",M,5
PA,INDETERMINADA,DOMICILIO,"< 9",F,3
PA,INDETERMINADA,DOMICILIO,"< 9",M,3
PA,INDETERMINADA,HOSPITAL,"< 9",F,1
PA,INDETERMINADA,HOSPITAL,"< 9",M,1
PA,INDETERMINADA,IGNORADO,"< 9",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,4
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,6
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,96
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,2
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,85
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,3
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,2
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,2
PA,PNEUMONIA,DOMICILIO,"< 9",F,3
PA,PNEUMONIA,DOMICILIO,"< 9",M,2
PA,PNEUMONIA,HOSPITAL,"< 9",F,69
PA,PNEUMONIA,HOSPITAL,"< 9",M,83
PA,PNEUMONIA,IGNORADO,"< 9",M,1
PA,PNEUMONIA,OUTRO,"< 9",M,3
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,3
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,5
PA,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
PA,SEPTICEMIA,DOMICILIO,"< 9",M,1
PA,SEPTICEMIA,HOSPITAL,"< 9",F,85
PA,SEPTICEMIA,HOSPITAL,"< 9",M,110
PA,SEPTICEMIA,IGNORADO,"< 9",F,1
PA,SEPTICEMIA,OUTRO,"< 9",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PA,SRAG,HOSPITAL,"< 9",F,4
PA,SRAG,HOSPITAL,"< 9",M,3
PB,OUTRAS,DOMICILIO,"< 9",F,20
PB,OUTRAS,DOMICILIO,"< 9",M,12
PB,OUTRAS,HOSPITAL,"< 9",F,122
PB,OUTRAS,HOSPITAL,"< 9",I,1
PB,OUTRAS,HOSPITAL,"< 9",M,159
PB,OUTRAS,IGNORADO,"< 9",F,1
PB,OUTRAS,OUTRO,"< 9",F,3
PB,OUTRAS,OUTRO,"< 9",M,3
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,5
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,4
PB,OUTRAS,VIA_PUBLICA,"< 9",M,1
PB,INDETERMINADA,DOMICILIO,"< 9",F,3
PB,INDETERMINADA,DOMICILIO,"< 9",M,1
PB,INDETERMINADA,HOSPITAL,"< 9",F,4
PB,INDETERMINADA,HOSPITAL,"< 9",M,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,14
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,23
PB,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
PB,PNEUMONIA,DOMICILIO,"< 9",F,2
PB,PNEUMONIA,DOMICILIO,"< 9",M,2
PB,PNEUMONIA,HOSPITAL,"< 9",F,43
PB,PNEUMONIA,HOSPITAL,"< 9",M,46
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PB,SEPTICEMIA,DOMICILIO,"< 9",F,1
PB,SEPTICEMIA,HOSPITAL,"< 9",F,85
PB,SEPTICEMIA,HOSPITAL,"< 9",M,96
PB,SEPTICEMIA,IGNORADO,"< 9",F,1
PB,SEPTICEMIA,OUTRO,"< 9",F,1
PB,SEPTICEMIA,OUTRO,"< 9",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PB,SEPTICEMIA,VIA_PUBLICA,"< 9",M,1
PB,SRAG,HOSPITAL,"< 9",M,4
PB,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PE,OUTRAS,AMBULANCIA,"< 9",F,1
PE,OUTRAS,DOMICILIO,"< 9",F,19
PE,OUTRAS,DOMICILIO,"< 9",M,27
PE,OUTRAS,HOSPITAL,"< 9",F,545
PE,OUTRAS,HOSPITAL,"< 9",I,23
PE,OUTRAS,HOSPITAL,"< 9",M,625
PE,OUTRAS,IGNORADO,"< 9",F,4
PE,OUTRAS,IGNORADO,"< 9",M,6
PE,OUTRAS,OUTRO,"< 9",F,12
PE,OUTRAS,OUTRO,"< 9",I,1
PE,OUTRAS,OUTRO,"< 9",M,16
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,11
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,10
PE,OUTRAS,VIA_PUBLICA,"< 9",F,7
PE,OUTRAS,VIA_PUBLICA,"< 9",M,5
PE,COVID,HOSPITAL,"< 9",M,2
PE,INDETERMINADA,DOMICILIO,"< 9",M,3
PE,INDETERMINADA,HOSPITAL,"< 9",F,9
PE,INDETERMINADA,HOSPITAL,"< 9",M,9
PE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,59
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,65
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
PE,PNEUMONIA,DOMICILIO,"< 9",F,4
PE,PNEUMONIA,DOMICILIO,"< 9",M,6
PE,PNEUMONIA,HOSPITAL,"< 9",F,68
PE,PNEUMONIA,HOSPITAL,"< 9",M,67
PE,PNEUMONIA,IGNORADO,"< 9",F,1
PE,PNEUMONIA,IGNORADO,"< 9",M,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",I,1
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,4
PE,PNEUMONIA,VIA_PUBLICA,"< 9",F,1
PE,SEPTICEMIA,DOMICILIO,"< 9",F,1
PE,SEPTICEMIA,HOSPITAL,"< 9",F,157
PE,SEPTICEMIA,HOSPITAL,"< 9",M,186
PE,SEPTICEMIA,IGNORADO,"< 9",F,2
PE,SEPTICEMIA,OUTRO,"< 9",M,1
PE,SEPTICEMIA,VIA_PUBLICA,"< 9",F,1
PE,SEPTICEMIA,VIA_PUBLICA,"< 9",M,1
PE,SRAG,HOSPITAL,"< 9",F,8
PE,SRAG,HOSPITAL,"< 9",M,5
PI,OUTRAS,AMBULANCIA,"< 9",F,2
PI,OUTRAS,DOMICILIO,"< 9",F,4
PI,OUTRAS,DOMICILIO,"< 9",M,6
PI,OUTRAS,HOSPITAL,"< 9",F,54
PI,OUTRAS,HOSPITAL,"< 9",I,1
PI,OUTRAS,HOSPITAL,"< 9",M,64
PI,OUTRAS,OUTRO,"< 9",F,1
PI,OUTRAS,OUTRO,"< 9",M,4
PI,OUTRAS,VIA_PUBLICA,"< 9",F,2
PI,COVID,HOSPITAL,"< 9",M,1
PI,INDETERMINADA,DOMICILIO,"< 9",F,1
PI,INDETERMINADA,HOSPITAL,"< 9",F,1
PI,INDETERMINADA,HOSPITAL,"< 9",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,3
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,24
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,18
PI,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
PI,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
PI,PNEUMONIA,AMBULANCIA,"< 9",M,1
PI,PNEUMONIA,DOMICILIO,"< 9",M,3
PI,PNEUMONIA,HOSPITAL,"< 9",F,17
PI,PNEUMONIA,HOSPITAL,"< 9",M,22
PI,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PI,SEPTICEMIA,AMBULANCIA,"< 9",F,1
PI,SEPTICEMIA,HOSPITAL,"< 9",F,30
PI,SEPTICEMIA,HOSPITAL,"< 9",M,34
PI,SEPTICEMIA,OUTRO,"< 9",F,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PI,SRAG,HOSPITAL,"< 9",F,1
PI,SRAG,HOSPITAL,"< 9",M,2
PR,OUTRAS,DOMICILIO,"< 9",F,16
PR,OUTRAS,DOMICILIO,"< 9",M,24
PR,OUTRAS,HOSPITAL,"< 9",F,294
PR,OUTRAS,HOSPITAL,"< 9",I,7
PR,OUTRAS,HOSPITAL,"< 9",M,405
PR,OUTRAS,OUTRO,"< 9",F,6
PR,OUTRAS,OUTRO,"< 9",M,7
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,3
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,18
PR,OUTRAS,VIA_PUBLICA,"< 9",F,2
PR,OUTRAS,VIA_PUBLICA,"< 9",M,4
PR,COVID,HOSPITAL,"< 9",F,1
PR,COVID,HOSPITAL,"< 9",M,4
PR,INDETERMINADA,HOSPITAL,"< 9",M,1
PR,INDETERMINADA,OUTRO,"< 9",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,3
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,5
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,49
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,2
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,81
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PR,PNEUMONIA,DOMICILIO,"< 9",F,1
PR,PNEUMONIA,HOSPITAL,"< 9",F,59
PR,PNEUMONIA,HOSPITAL,"< 9",M,50
PR,PNEUMONIA,OUTRO,"< 9",F,3
PR,PNEUMONIA,OUTRO,"< 9",M,2
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PR,SEPTICEMIA,DOMICILIO,"< 9",F,1
PR,SEPTICEMIA,DOMICILIO,"< 9",M,3
PR,SEPTICEMIA,HOSPITAL,"< 9",F,126
PR,SEPTICEMIA,HOSPITAL,"< 9",M,147
PR,SRAG,HOSPITAL,"< 9",F,6
PR,SRAG,HOSPITAL,"< 9",M,4
PR,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RJ,OUTRAS,DOMICILIO,"< 9",F,15
RJ,OUTRAS,DOMICILIO,"< 9",I,1
RJ,OUTRAS,DOMICILIO,"< 9",M,19
RJ,OUTRAS,HOSPITAL,"< 9",F,800
RJ,OUTRAS,HOSPITAL,"< 9",I,11
RJ,OUTRAS,HOSPITAL,"< 9",M,902
RJ,OUTRAS,IGNORADO,"< 9",F,2
RJ,OUTRAS,OUTRO,"< 9",F,5
RJ,OUTRAS,OUTRO,"< 9",M,8
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,41
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,43
RJ,OUTRAS,VIA_PUBLICA,"< 9",M,2
RJ,COVID,HOSPITAL,"< 9",F,2
RJ,COVID,HOSPITAL,"< 9",M,3
RJ,INDETERMINADA,HOSPITAL,"< 9",F,4
RJ,INDETERMINADA,HOSPITAL,"< 9",M,4
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,48
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,63
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,6
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,6
RJ,PNEUMONIA,HOSPITAL,"< 9",F,102
RJ,PNEUMONIA,HOSPITAL,"< 9",M,126
RJ,PNEUMONIA,OUTRO,"< 9",F,1
RJ,PNEUMONIA,OUTRO,"< 9",M,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,12
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,10
RJ,SEPTICEMIA,DOMICILIO,"< 9",M,1
RJ,SEPTICEMIA,HOSPITAL,"< 9",F,285
RJ,SEPTICEMIA,HOSPITAL,"< 9",M,339
RJ,SEPTICEMIA,IGNORADO,"< 9",M,1
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,3
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,4
RJ,SRAG,HOSPITAL,"< 9",F,6
RJ,SRAG,HOSPITAL,"< 9",M,3
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RN,OUTRAS,DOMICILIO,"< 9",F,2
RN,OUTRAS,DOMICILIO,"< 9",M,2
RN,OUTRAS,HOSPITAL,"< 9",F,87
RN,OUTRAS,HOSPITAL,"< 9",I,1
RN,OUTRAS,HOSPITAL,"< 9",M,94
RN,OUTRAS,IGNORADO,"< 9",F,2
RN,OUTRAS,OUTRO,"< 9",F,1
RN,OUTRAS,OUTRO,"< 9",M,3
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RN,OUTRAS,VIA_PUBLICA,"< 9",F,1
RN,OUTRAS,VIA_PUBLICA,"< 9",M,1
RN,COVID,HOSPITAL,"< 9",F,1
RN,INDETERMINADA,HOSPITAL,"< 9",M,1
RN,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,13
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,14
RN,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",F,1
RN,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
RN,PNEUMONIA,DOMICILIO,"< 9",M,3
RN,PNEUMONIA,HOSPITAL,"< 9",F,18
RN,PNEUMONIA,HOSPITAL,"< 9",M,11
RN,PNEUMONIA,OUTRO,"< 9",F,1
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,3
RN,PNEUMONIA,VIA_PUBLICA,"< 9",M,2
RN,SEPTICEMIA,DOMICILIO,"< 9",F,1
RN,SEPTICEMIA,DOMICILIO,"< 9",M,1
RN,SEPTICEMIA,HOSPITAL,"< 9",F,44
RN,SEPTICEMIA,HOSPITAL,"< 9",M,53
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RN,SRAG,HOSPITAL,"< 9",M,2
RO,OUTRAS,DOMICILIO,"< 9",F,3
RO,OUTRAS,DOMICILIO,"< 9",M,2
RO,OUTRAS,HOSPITAL,"< 9",F,37
RO,OUTRAS,HOSPITAL,"< 9",M,37
RO,OUTRAS,IGNORADO,"< 9",F,2
RO,OUTRAS,OUTRO,"< 9",M,1
RO,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RO,OUTRAS,VIA_PUBLICA,"< 9",M,1
RO,COVID,HOSPITAL,"< 9",F,2
RO,COVID,HOSPITAL,"< 9",M,1
RO,INDETERMINADA,OUTRO,"< 9",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,6
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,5
RO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,1
RO,PNEUMONIA,HOSPITAL,"< 9",F,10
RO,PNEUMONIA,HOSPITAL,"< 9",M,23
RO,PNEUMONIA,OUTRO,"< 9",F,1
RO,SEPTICEMIA,DOMICILIO,"< 9",M,1
RO,SEPTICEMIA,HOSPITAL,"< 9",F,52
RO,SEPTICEMIA,HOSPITAL,"< 9",M,59
RO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RR,OUTRAS,DOMICILIO,"< 9",F,1
RR,OUTRAS,DOMICILIO,"< 9",M,4
RR,OUTRAS,HOSPITAL,"< 9",F,17
RR,OUTRAS,HOSPITAL,"< 9",M,33
RR,OUTRAS,OUTRO,"< 9",M,2
RR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,4
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,3
RR,PNEUMONIA,DOMICILIO,"< 9",F,1
RR,PNEUMONIA,HOSPITAL,"< 9",F,14
RR,PNEUMONIA,HOSPITAL,"< 9",M,14
RR,SEPTICEMIA,HOSPITAL,"< 9",F,28
RR,SEPTICEMIA,HOSPITAL,"< 9",M,32
RS,OUTRAS,DOMICILIO,"< 9",F,8
RS,OUTRAS,DOMICILIO,"< 9",M,19
RS,OUTRAS,HOSPITAL,"< 9",F,304
RS,OUTRAS,HOSPITAL,"< 9",I,8
RS,OUTRAS,HOSPITAL,"< 9",M,374
RS,OUTRAS,IGNORADO,"< 9",F,4
RS,OUTRAS,IGNORADO,"< 9",M,6
RS,OUTRAS,OUTRO,"< 9",F,1
RS,OUTRAS,OUTRO,"< 9",M,4
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,10
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,9
RS,OUTRAS,VIA_PUBLICA,"< 9",I,1
RS,OUTRAS,VIA_PUBLICA,"< 9",M,1
RS,COVID,HOSPITAL,"< 9",F,1
RS,COVID,HOSPITAL,"< 9",M,4
RS,INDETERMINADA,HOSPITAL,"< 9",F,1
RS,INDETERMINADA,HOSPITAL,"< 9",M,1
RS,INDETERMINADA,OUTRO,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,44
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,58
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
RS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,1
RS,PNEUMONIA,HOSPITAL,"< 9",F,37
RS,PNEUMONIA,HOSPITAL,"< 9",M,54
RS,PNEUMONIA,IGNORADO,"< 9",M,1
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RS,SEPTICEMIA,HOSPITAL,"< 9",F,151
RS,SEPTICEMIA,HOSPITAL,"< 9",I,1
RS,SEPTICEMIA,HOSPITAL,"< 9",M,179
RS,SEPTICEMIA,IGNORADO,"< 9",F,1
RS,SEPTICEMIA,OUTRO,"< 9",F,1
RS,SEPTICEMIA,VIA_PUBLICA,"< 9",M,1
RS,SRAG,HOSPITAL,"< 9",F,3
RS,SRAG,HOSPITAL,"< 9",M,6
RS,SRAG,OUTRO,"< 9",F,1
RS,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SC,OUTRAS,DOMICILIO,"< 9",F,10
SC,OUTRAS,DOMICILIO,"< 9",M,9
SC,OUTRAS,HOSPITAL,"< 9",F,198
SC,OUTRAS,HOSPITAL,"< 9",I,1
SC,OUTRAS,HOSPITAL,"< 9",M,264
SC,OUTRAS,OUTRO,"< 9",F,4
SC,OUTRAS,OUTRO,"< 9",M,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,6
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,5
SC,OUTRAS,VIA_PUBLICA,"< 9",F,1
SC,OUTRAS,VIA_PUBLICA,"< 9",M,2
SC,COVID,HOSPITAL,"< 9",F,2
SC,COVID,HOSPITAL,"< 9",M,3
SC,INDETERMINADA,DOMICILIO,"< 9",M,1
SC,INDETERMINADA,HOSPITAL,"< 9",M,2
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,3
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,52
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,51
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
SC,PNEUMONIA,DOMICILIO,"< 9",M,1
SC,PNEUMONIA,HOSPITAL,"< 9",F,43
SC,PNEUMONIA,HOSPITAL,"< 9",M,54
SC,SEPTICEMIA,HOSPITAL,"< 9",F,107
SC,SEPTICEMIA,HOSPITAL,"< 9",M,114
SC,SRAG,HOSPITAL,"< 9",F,2
SC,SRAG,HOSPITAL,"< 9",M,1
SE,OUTRAS,DOMICILIO,"< 9",F,1
SE,OUTRAS,DOMICILIO,"< 9",M,2
SE,OUTRAS,HOSPITAL,"< 9",F,77
SE,OUTRAS,HOSPITAL,"< 9",I,3
SE,OUTRAS,HOSPITAL,"< 9",M,107
SE,OUTRAS,OUTRO,"< 9",F,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,7
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,4
SE,INDETERMINADA,HOSPITAL,"< 9",F,5
